endTime,artistName,trackName,msPlayed,dia,año_mes,fecha_año_mes
2025-11-14 03:04,AC/DC,For Those About to Rock (We Salute You),260859,14,2025-11,2025-11-01
2025-11-14 05:27,Prince,Mountains,0,14,2025-11,2025-11-01
2025-11-14 05:48,Prince,I Wanna Be Your Lover,339989,14,2025-11,2025-11-01
2025-11-14 13:19,Divididos,Aliados en un viaje,155870,14,2025-11,2025-11-01
2025-11-14 16:52,Divididos,Aliados en un viaje,191211,14,2025-11,2025-11-01
2025-11-14 16:56,Divididos,Monte de olvidos,262805,14,2025-11,2025-11-01
2025-11-14 17:02,Divididos,Bafles en el mar,331292,14,2025-11,2025-11-01
2025-11-14 17:07,Divididos,Doña Red,318223,14,2025-11,2025-11-01
2025-11-14 17:08,Divididos,El faro,89638,14,2025-11,2025-11-01
2025-11-14 19:53,Divididos,El faro,2540,14,2025-11,2025-11-01
2025-11-14 19:59,Divididos,Aliados en un viaje,347030,14,2025-11,2025-11-01
2025-11-14 20:03,Divididos,Monte de olvidos,262802,14,2025-11,2025-11-01
2025-11-14 20:09,Divididos,Bafles en el mar,331243,14,2025-11,2025-11-01
2025-11-14 20:14,Divididos,Doña Red,318227,14,2025-11,2025-11-01
2025-11-14 20:18,Divididos,El faro,211550,14,2025-11,2025-11-01
2025-11-15 00:32,Divididos,El faro,69790,15,2025-11,2025-11-01
2025-11-15 00:39,Divididos,Mundo ganado,390526,15,2025-11,2025-11-01
2025-11-15 01:13,Divididos,San Saltarín,88103,15,2025-11,2025-11-01
2025-11-15 11:49,Divididos,San Saltarín,262860,15,2025-11,2025-11-01
2025-11-15 11:54,Divididos,Vos ya sabrás,334068,15,2025-11,2025-11-01
2025-11-15 11:58,Divididos,Revienta el Mi mayor,247835,15,2025-11,2025-11-01
2025-11-15 12:03,Divididos,Insomnio,306182,15,2025-11,2025-11-01
2025-11-15 12:08,Divididos,Cabalgata deportiva,290960,15,2025-11,2025-11-01
2025-11-15 12:11,Divididos,Grillo,181990,15,2025-11,2025-11-01
2025-11-15 12:17,Divididos,Ala Delta,354747,15,2025-11,2025-11-01
2025-11-15 16:49,Fito Paez,Polaroid De Locura Ordinaria,65216,15,2025-11,2025-11-01
2025-11-15 16:52,Fito Paez,Polaroid De Locura Ordinaria,144025,15,2025-11,2025-11-01
2025-11-15 16:58,Virus,El Probador,195245,15,2025-11,2025-11-01
2025-11-15 17:02,Ratones Paranoicos,Sigue Girando,238507,15,2025-11,2025-11-01
2025-11-15 17:07,Patricio Rey y sus Redonditos de Ricota,Mariposa Pontiac - Rock del País,289613,15,2025-11,2025-11-01
2025-11-15 17:11,Almafuerte,Almafuerte,218093,15,2025-11,2025-11-01
2025-11-15 17:13,Divididos,El 38,149533,15,2025-11,2025-11-01
2025-11-15 17:18,Fito Paez,Tráfico por Katmandú,257907,15,2025-11,2025-11-01
2025-11-15 17:21,Virus,Polvos de una Relación,217707,15,2025-11,2025-11-01
2025-11-15 17:25,Viejas Locas,Adrenalina,218827,15,2025-11,2025-11-01
2025-11-15 17:29,Patricio Rey y sus Redonditos de Ricota,Me Matan Limón!,215360,15,2025-11,2025-11-01
2025-11-15 17:32,Sumo,Hola Frank,189773,15,2025-11,2025-11-01
2025-11-15 17:34,Divididos,Soy Quien No Ha De Morir,141507,15,2025-11,2025-11-01
2025-11-15 17:38,Almafuerte,Sé Vos,244427,15,2025-11,2025-11-01
2025-11-15 17:43,Bersuit Vergarabat,Vuelos,264587,15,2025-11,2025-11-01
2025-11-15 17:46,Viejas Locas,Todo Sigue Igual,214600,15,2025-11,2025-11-01
2025-11-15 17:50,Patricio Rey y sus Redonditos de Ricota,Ladrón de Mi Cerebro,214053,15,2025-11,2025-11-01
2025-11-15 17:55,Fito Paez,Circo beat,343400,15,2025-11,2025-11-01
2025-11-15 18:00,Divididos,Sábado,256440,15,2025-11,2025-11-01
2025-11-15 18:04,Babasonicos,El Loco,185826,15,2025-11,2025-11-01
2025-11-15 18:08,Almafuerte,Sirva Otra Vuelta Pulpero,222640,15,2025-11,2025-11-01
2025-11-15 18:13,Viejas Locas,Lo Artesanal,337720,15,2025-11,2025-11-01
2025-11-15 18:18,Patricio Rey y sus Redonditos de Ricota,Blues de la Libertad,300960,15,2025-11,2025-11-01
2025-11-15 18:22,La Portuaria,Un Dia Cualquiera (El Bar De La Calle Rodney),227960,15,2025-11,2025-11-01
2025-11-15 18:25,Divididos,¿Qué Tal?,180427,15,2025-11,2025-11-01
2025-11-15 18:29,Virus,Amor Descartable,210427,15,2025-11,2025-11-01
2025-11-15 18:33,Almafuerte,Unas Estrofas Más,248234,15,2025-11,2025-11-01
2025-11-15 18:37,Viejas Locas,Perra,260347,15,2025-11,2025-11-01
2025-11-15 18:50,Patricio Rey y sus Redonditos de Ricota,Juguetes Perdidos,429400,15,2025-11,2025-11-01
2025-11-15 18:53,Babasonicos,Irresponsables,156198,15,2025-11,2025-11-01
2025-11-15 18:55,Divididos,Ortega Y Gases,152507,15,2025-11,2025-11-01
2025-11-15 18:57,Pappo's Blues,Tomé Demasiado,117560,15,2025-11,2025-11-01
2025-11-15 18:58,Almafuerte,Aguante Bonavena,47977,15,2025-11,2025-11-01
2025-11-15 19:02,Viejas Locas,"Nena, Me Gustas Así",223187,15,2025-11,2025-11-01
2025-11-15 19:06,Patricio Rey y sus Redonditos de Ricota,Un Ángel para Tu Soledad,231533,15,2025-11,2025-11-01
2025-11-15 19:11,Ciro y los Persas,Antes y Después,302788,15,2025-11,2025-11-01
2025-11-15 19:14,Divididos,Azulejo,186307,15,2025-11,2025-11-01
2025-11-15 19:17,Ricardo Iorio,Jugo de Tomate,201333,15,2025-11,2025-11-01
2025-11-15 19:17,Almafuerte,Convide Rutero,4928,15,2025-11,2025-11-01
2025-11-15 19:17,Viejas Locas,Aunque A Nadie Ya Le Importe,1152,15,2025-11,2025-11-01
2025-11-15 19:22,Almafuerte,Convide Rutero,247800,15,2025-11,2025-11-01
2025-11-15 19:25,Viejas Locas,Aunque A Nadie Ya Le Importe,200107,15,2025-11,2025-11-01
2025-11-15 19:32,Patricio Rey y sus Redonditos de Ricota,Todo un Palo,440560,15,2025-11,2025-11-01
2025-11-15 19:36,Las Pelotas,Personalmente,250358,15,2025-11,2025-11-01
2025-11-15 19:43,Divididos,El Arriero,398800,15,2025-11,2025-11-01
2025-11-15 19:43,Almafuerte,Si Me Estás Buscando,2581,15,2025-11,2025-11-01
2025-11-15 19:43,Almafuerte,Si Me Estás Buscando,2261,15,2025-11,2025-11-01
2025-11-15 19:43,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,4523,15,2025-11,2025-11-01
2025-11-15 19:43,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,9102,15,2025-11,2025-11-01
2025-11-15 19:44,Patricio Rey y sus Redonditos de Ricota,Salando las Heridas,3307,15,2025-11,2025-11-01
2025-11-15 19:44,Viejas Locas,638,5397,15,2025-11,2025-11-01
2025-11-15 19:44,Los Gardelitos,Gardeliando,2944,15,2025-11,2025-11-01
2025-11-15 19:47,Divididos,Cielito Lindo,218493,15,2025-11,2025-11-01
2025-11-15 19:52,Gustavo Cerati,Puente,273800,15,2025-11,2025-11-01
2025-11-15 19:57,Divididos,Muerto a Laburar,286080,15,2025-11,2025-11-01
2025-11-15 20:00,Virus,Pecados para Dos - En Vivo,231013,15,2025-11,2025-11-01
2025-11-15 20:05,Patricio Rey y sus Redonditos de Ricota,Gualicho,287827,15,2025-11,2025-11-01
2025-11-15 20:11,Bersuit Vergarabat,El Tiempo No Para - Live In Buenos Aires / 2001,321640,15,2025-11,2025-11-01
2025-11-15 20:11,Eruca Sativa,Sola en los Bares,10147,15,2025-11,2025-11-01
2025-11-15 20:11,Almafuerte,Pal´Recuerdo,3072,15,2025-11,2025-11-01
2025-11-15 20:14,Divididos,Haciendo Cosas Raras,164123,15,2025-11,2025-11-01
2025-11-15 20:15,Pappo's Blues,Pobre Juan,97713,15,2025-11,2025-11-01
2025-11-15 20:16,Roze Oficial,Tu jardín con enanitos,60181,15,2025-11,2025-11-01
2025-11-15 20:16,Patricio Rey y sus Redonditos de Ricota,Las Increíbles Andanzas del Capitán Buscapina en Cybersiberia,5653,15,2025-11,2025-11-01
2025-11-15 20:21,Bersuit Vergarabat,Murguita Del Sur,256973,15,2025-11,2025-11-01
2025-11-15 20:24,YSY A,FAN DE TUS BATALLAS,224585,15,2025-11,2025-11-01
2025-11-15 20:27,Babasonicos,Ciegos por el Diezmo - En Vivo Luna Park 2006,153827,15,2025-11,2025-11-01
2025-11-15 20:27,Almafuerte,"Todo Es en Vano, Si No Hay Amor - En Vivo",2027,15,2025-11,2025-11-01
2025-11-15 20:31,Divididos,Casi Estatua,222267,15,2025-11,2025-11-01
2025-11-15 20:31,Pappo's Blues,Siempre Es Lo Mismo Nena,32103,15,2025-11,2025-11-01
2025-11-15 20:36,Patricio Rey y sus Redonditos de Ricota,Estás Frito Angelito,274160,15,2025-11,2025-11-01
2025-11-15 20:40,Bersuit Vergarabat,Perro Amor Explota - Live In Buenos Aires / 2001,268840,15,2025-11,2025-11-01
2025-11-15 20:44,Viejas Locas,Intoxicado,192480,15,2025-11,2025-11-01
2025-11-15 20:44,Almafuerte,Sé Vos - En Vivo All Boys,9388,15,2025-11,2025-11-01
2025-11-15 20:45,Divididos,¿Qué Tal?,99655,15,2025-11,2025-11-01
2025-11-15 20:48,Patricio Rey y sus Redonditos de Ricota,Todo un Palo - En Vivo,5174,15,2025-11,2025-11-01
2025-11-15 20:48,Pappo's Blues,El Tren de las 16,159387,15,2025-11,2025-11-01
2025-11-15 20:54,Bersuit Vergarabat,La Argentinidad Al Palo,329400,15,2025-11,2025-11-01
2025-11-15 20:56,Sumo,El Ojo Blindado,134173,15,2025-11,2025-11-01
2025-11-15 20:59,Almafuerte,Trillando la fina,207840,15,2025-11,2025-11-01
2025-11-15 21:06,Divididos,Sábado,371387,15,2025-11,2025-11-01
2025-11-15 21:09,Intoxicados,Volver a Casa,226587,15,2025-11,2025-11-01
2025-11-15 21:13,Bersuit Vergarabat,Desconexión Sideral,40904,15,2025-11,2025-11-01
2025-11-15 21:13,Patricio Rey y sus Redonditos de Ricota,Alien Duce,194507,15,2025-11,2025-11-01
2025-11-15 21:18,Sumo,Mejor No Hablar de Ciertas Cosas,286813,15,2025-11,2025-11-01
2025-11-15 21:19,Almafuerte,Por Ser Yo,26948,15,2025-11,2025-11-01
2025-11-15 21:24,Divididos,Aliados en un viaje,347051,15,2025-11,2025-11-01
2025-11-15 21:29,Divididos,Monte de olvidos,262796,15,2025-11,2025-11-01
2025-11-15 21:34,Divididos,Bafles en el mar,331240,15,2025-11,2025-11-01
2025-11-15 21:40,Divididos,Doña Red,318235,15,2025-11,2025-11-01
2025-11-15 21:45,Divididos,El faro,281352,15,2025-11,2025-11-01
2025-11-15 21:51,Divididos,Mundo ganado,390533,15,2025-11,2025-11-01
2025-11-15 21:56,Divididos,San Saltarín,257240,15,2025-11,2025-11-01
2025-11-15 22:01,Divididos,Vos ya sabrás,334046,15,2025-11,2025-11-01
2025-11-15 22:08,Divididos,Revienta el Mi mayor,247790,15,2025-11,2025-11-01
2025-11-15 22:39,Divididos,Insomnio,306162,15,2025-11,2025-11-01
2025-11-15 22:43,Divididos,Cabalgata deportiva,290977,15,2025-11,2025-11-01
2025-11-15 22:46,Divididos,Grillo,181990,15,2025-11,2025-11-01
2025-11-15 22:52,Divididos,Ala Delta,354747,15,2025-11,2025-11-01
2025-11-15 23:01,Fito Paez,Polaroid De Locura Ordinaria,139393,15,2025-11,2025-11-01
2025-11-15 23:09,Ratones Paranoicos,Rainbow,164960,15,2025-11,2025-11-01
2025-11-15 23:13,Ratones Paranoicos,El Balcon De Julieta,2987,15,2025-11,2025-11-01
2025-11-15 23:13,Ratones Paranoicos,Reina (En Vivo),1280,15,2025-11,2025-11-01
2025-11-15 23:13,Ratones Paranoicos,Mona Lisa,6016,15,2025-11,2025-11-01
2025-11-15 23:13,Ratones Paranoicos,Líder - Vivo,265537,15,2025-11,2025-11-01
2025-11-15 23:16,Ratones Paranoicos,Rock del Pedazo,168747,15,2025-11,2025-11-01
2025-11-15 23:20,Ratones Paranoicos,Solo en la Avenida,223920,15,2025-11,2025-11-01
2025-11-15 23:23,Ratones Paranoicos,Sucia Estrella,202707,15,2025-11,2025-11-01
2025-11-15 23:26,Ratones Paranoicos,La Cripta,146907,15,2025-11,2025-11-01
2025-11-15 23:28,Ratones Paranoicos,Pesado Burdel,152600,15,2025-11,2025-11-01
2025-11-15 23:32,Ratones Paranoicos,El Centauro,172320,15,2025-11,2025-11-01
2025-11-15 23:35,Ratones Paranoicos,Enlace,183520,15,2025-11,2025-11-01
2025-11-15 23:40,Fito Paez,Polaroid De Locura Ordinaria,69847,15,2025-11,2025-11-01
2025-11-15 23:43,Virus,El Probador,195245,15,2025-11,2025-11-01
2025-11-15 23:47,Ratones Paranoicos,Sigue Girando,238507,15,2025-11,2025-11-01
2025-11-15 23:52,Patricio Rey y sus Redonditos de Ricota,Mariposa Pontiac - Rock del País,289613,15,2025-11,2025-11-01
2025-11-15 23:56,Almafuerte,Almafuerte,218093,15,2025-11,2025-11-01
2025-11-15 23:58,Divididos,El 38,149533,15,2025-11,2025-11-01
2025-11-16 00:03,Fito Paez,Tráfico por Katmandú,257907,16,2025-11,2025-11-01
2025-11-16 00:06,Virus,Polvos de una Relación,217707,16,2025-11,2025-11-01
2025-11-16 00:09,Viejas Locas,Adrenalina,134908,16,2025-11,2025-11-01
2025-11-16 00:12,Patricio Rey y sus Redonditos de Ricota,Me Matan Limón!,215360,16,2025-11,2025-11-01
2025-11-16 00:15,Sumo,Hola Frank,189773,16,2025-11,2025-11-01
2025-11-16 00:18,Divididos,Soy Quien No Ha De Morir,141507,16,2025-11,2025-11-01
2025-11-16 00:22,Almafuerte,Sé Vos,244427,16,2025-11,2025-11-01
2025-11-16 00:26,Bersuit Vergarabat,Vuelos,264587,16,2025-11,2025-11-01
2025-11-16 00:30,Viejas Locas,Todo Sigue Igual,214600,16,2025-11,2025-11-01
2025-11-16 00:33,Patricio Rey y sus Redonditos de Ricota,Ladrón de Mi Cerebro,214053,16,2025-11,2025-11-01
2025-11-16 02:46,Fito Paez,Circo beat,193431,16,2025-11,2025-11-01
2025-11-16 06:23,Fito Paez,Circo beat,150226,16,2025-11,2025-11-01
2025-11-16 06:28,Divididos,Sábado,125989,16,2025-11,2025-11-01
2025-11-16 06:45,Daniel Caesar,Rain Down (Feat. Sampha),1429,16,2025-11,2025-11-01
2025-11-16 14:58,Daniel Caesar,Rain Down (Feat. Sampha),185493,16,2025-11,2025-11-01
2025-11-16 18:12,Daniel Caesar,Have A Baby (With Me),91775,16,2025-11,2025-11-01
2025-11-16 18:13,Usted Señalemelo,Seúl,2047,16,2025-11,2025-11-01
2025-11-16 18:13,Usted Señalemelo,Seúl,2250,16,2025-11,2025-11-01
2025-11-16 18:32,Usted Señalemelo,Seúl,0,16,2025-11,2025-11-01
2025-11-16 18:32,Usted Señalemelo,Matarme con vos,2621,16,2025-11,2025-11-01
2025-11-16 18:32,Usted Señalemelo,Matarme con vos,3742,16,2025-11,2025-11-01
2025-11-16 18:33,Usted Señalemelo,Matarme con vos,1405,16,2025-11,2025-11-01
2025-11-16 18:33,Divididos,Cajita Musical,0,16,2025-11,2025-11-01
2025-11-16 18:33,Divididos,Aliados en un viaje,18667,16,2025-11,2025-11-01
2025-11-16 18:34,Skay Beilinson,Flores Secas,13077,16,2025-11,2025-11-01
2025-11-16 18:34,Usted Señalemelo,Matarme con vos,2041,16,2025-11,2025-11-01
2025-11-16 18:34,Divididos,Cajita Musical,530,16,2025-11,2025-11-01
2025-11-16 18:34,Skay Beilinson,Aves Migratorias,18603,16,2025-11,2025-11-01
2025-11-16 18:34,Skay Beilinson,Tal Vez Mañana,24427,16,2025-11,2025-11-01
2025-11-16 18:35,Usted Señalemelo,Matarme con vos,1750,16,2025-11,2025-11-01
2025-11-16 18:35,Usted Señalemelo,Matarme con vos,28883,16,2025-11,2025-11-01
2025-11-16 18:35,Divididos,Cajita Musical,0,16,2025-11,2025-11-01
2025-11-16 20:00,Divididos,Monte de olvidos,10048,16,2025-11,2025-11-01
2025-11-16 22:13,Ratones Paranoicos,Ceremonias en el Hall,68383,16,2025-11,2025-11-01
2025-11-16 22:13,Virus,Pronta Entrega,6699,16,2025-11,2025-11-01
2025-11-16 22:17,Virus,Pronta Entrega,273307,16,2025-11,2025-11-01
2025-11-16 22:21,Virus,Amor Descartable,210427,16,2025-11,2025-11-01
2025-11-17 20:21,Ratones Paranoicos,El Vampiro,7824,17,2025-11,2025-11-01
2025-11-17 20:24,Ratones Paranoicos,Rock del Gato,182013,17,2025-11,2025-11-01
2025-11-17 20:27,Ratones Paranoicos,Verano Complicado,186947,17,2025-11,2025-11-01
2025-11-17 20:32,Ratones Paranoicos,Simpatía,305907,17,2025-11,2025-11-01
2025-11-17 20:36,Ratones Paranoicos,Tomo y obligo,241000,17,2025-11,2025-11-01
2025-11-17 20:40,Ratones Paranoicos,Cansado,248093,17,2025-11,2025-11-01
2025-11-17 20:44,Ratones Paranoicos,Carol,184093,17,2025-11,2025-11-01
2025-11-17 20:47,Ratones Paranoicos,El Balcon De Julieta,219440,17,2025-11,2025-11-01
2025-11-17 20:51,Ratones Paranoicos,No Me Importa Tu Dinero,235507,17,2025-11,2025-11-01
2025-11-17 20:54,Ratones Paranoicos,Rock del Pedazo,168747,17,2025-11,2025-11-01
2025-11-17 20:56,Ratones Paranoicos,Rock de las venas,149066,17,2025-11,2025-11-01
2025-11-17 21:00,Ratones Paranoicos,Reina (En Vivo),192267,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Rock del Gato,1623,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,El Balcon De Julieta,773,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Rock del Pedazo,793,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Reina (En Vivo),1113,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,El Centauro,148696,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,No Me Importa Tu Dinero,813,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Cansado,663,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Rock de las venas,803,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Carol,633,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Verano Complicado,523,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Simpatía,543,17,2025-11,2025-11-01
2025-11-17 21:02,Ratones Paranoicos,Tomo y obligo,633,17,2025-11,2025-11-01
2025-11-17 21:05,Ratones Paranoicos,Verano Complicado,186947,17,2025-11,2025-11-01
2025-11-17 21:11,Ratones Paranoicos,Simpatía,305907,17,2025-11,2025-11-01
2025-11-17 21:15,Ratones Paranoicos,Tomo y obligo,241000,17,2025-11,2025-11-01
2025-11-17 21:19,Ratones Paranoicos,Cansado,248093,17,2025-11,2025-11-01
2025-11-17 21:22,Ratones Paranoicos,Carol,184093,17,2025-11,2025-11-01
2025-11-17 21:25,Ratones Paranoicos,El Balcon De Julieta,219440,17,2025-11,2025-11-01
2025-11-17 21:29,Ratones Paranoicos,No Me Importa Tu Dinero,235507,17,2025-11,2025-11-01
2025-11-17 21:32,Ratones Paranoicos,Rock del Pedazo,168747,17,2025-11,2025-11-01
2025-11-17 21:35,Ratones Paranoicos,Rock de las venas,149066,17,2025-11,2025-11-01
2025-11-17 21:38,Ratones Paranoicos,Reina (En Vivo),192267,17,2025-11,2025-11-01
2025-11-17 21:41,Ratones Paranoicos,El Centauro,172320,17,2025-11,2025-11-01
2025-11-17 21:46,Ratones Paranoicos,Isabel,295507,17,2025-11,2025-11-01
2025-11-17 21:48,Ratones Paranoicos,La Cripta,146907,17,2025-11,2025-11-01
2025-11-17 21:52,Ratones Paranoicos,Paren de Correr,199960,17,2025-11,2025-11-01
2025-11-17 21:55,Ratones Paranoicos,Colocado Voy,221253,17,2025-11,2025-11-01
2025-11-17 21:59,Ratones Paranoicos,La Nave,223947,17,2025-11,2025-11-01
2025-11-17 22:02,Ratones Paranoicos,Ceremonias en el Hall,175160,17,2025-11,2025-11-01
2025-11-17 22:05,Ratones Paranoicos,El Hada Violada,181893,17,2025-11,2025-11-01
2025-11-17 22:08,Ratones Paranoicos,Enlace,183520,17,2025-11,2025-11-01
2025-11-17 22:11,Ratones Paranoicos,Pesado Burdel,152600,17,2025-11,2025-11-01
2025-11-17 22:13,Ratones Paranoicos,Juana de Arco,158960,17,2025-11,2025-11-01
2025-11-17 22:14,Ratones Paranoicos,Para Siempre Diego,21803,17,2025-11,2025-11-01
2025-11-17 22:16,Ratones Paranoicos,Boogie,166773,17,2025-11,2025-11-01
2025-11-17 22:20,Ratones Paranoicos,Estrella - Vivo,213520,17,2025-11,2025-11-01
2025-11-17 22:25,Ratones Paranoicos,Líder - Vivo,326947,17,2025-11,2025-11-01
2025-11-17 22:28,Ratones Paranoicos,La Avispa,168987,17,2025-11,2025-11-01
2025-11-17 22:33,Ratones Paranoicos,El Reflejo,275387,17,2025-11,2025-11-01
2025-11-17 22:36,Ratones Paranoicos,Mona Lisa,212693,17,2025-11,2025-11-01
2025-11-17 22:39,Ratones Paranoicos,La Banda De Rock And Roll,175107,17,2025-11,2025-11-01
2025-11-17 22:43,Ratones Paranoicos,Sucia Estrella,202707,17,2025-11,2025-11-01
2025-11-17 22:47,Ratones Paranoicos,Lo que doy - Vivo,267213,17,2025-11,2025-11-01
2025-11-17 22:51,Ratones Paranoicos,La Fuga,236840,17,2025-11,2025-11-01
2025-11-17 22:56,Ratones Paranoicos,Para Siempre,286000,17,2025-11,2025-11-01
2025-11-17 22:59,Ratones Paranoicos,Rainbow,164960,17,2025-11,2025-11-01
2025-11-17 23:02,Ratones Paranoicos,Primavera Nacional,174667,17,2025-11,2025-11-01
2025-11-17 23:05,Ratones Paranoicos,Cowboy,187320,17,2025-11,2025-11-01
2025-11-17 23:08,Ratones Paranoicos,Al Fin Nena,178387,17,2025-11,2025-11-01
2025-11-17 23:09,Ratones Paranoicos,NoHay,92573,17,2025-11,2025-11-01
2025-11-17 23:16,Usted Señalemelo,Matarme con vos,390,17,2025-11,2025-11-01
2025-11-17 23:20,Virus,Imágenes Paganas,269093,17,2025-11,2025-11-01
2025-11-17 23:22,Virus,Wadu Wadu,156307,17,2025-11,2025-11-01
2025-11-17 23:27,Virus,Luna de Miel en la Mano,316427,17,2025-11,2025-11-01
2025-11-17 23:31,Virus,Dame una Señal,158287,17,2025-11,2025-11-01
2025-11-18 17:38,Divididos,Monte de olvidos,122610,18,2025-11,2025-11-01
2025-11-18 17:50,Divididos,Monte de olvidos,130389,18,2025-11,2025-11-01
2025-11-18 19:56,Divididos,Bafles en el mar,331251,18,2025-11,2025-11-01
2025-11-18 20:10,Divididos,Doña Red,318225,18,2025-11,2025-11-01
2025-11-18 20:14,Divididos,El faro,281348,18,2025-11,2025-11-01
2025-11-18 20:20,Divididos,Mundo ganado,348367,18,2025-11,2025-11-01
2025-11-18 21:37,Ratones Paranoicos,NoHay,128810,18,2025-11,2025-11-01
2025-11-18 21:40,Ratones Paranoicos,La Calavera,137373,18,2025-11,2025-11-01
2025-11-18 21:42,Ratones Paranoicos,El Vampiro,162303,18,2025-11,2025-11-01
2025-11-18 23:06,Divididos,Mundo ganado,236565,18,2025-11,2025-11-01
2025-11-19 14:05,Divididos,Mundo ganado,155090,19,2025-11,2025-11-01
2025-11-19 14:30,Divididos,San Saltarín,257220,19,2025-11,2025-11-01
2025-11-19 23:52,Virus,Dame una Señal,78783,19,2025-11,2025-11-01
2025-11-19 23:56,Virus,Mirada Speed,237093,19,2025-11,2025-11-01
2025-11-19 23:59,Virus,Hay Que Salir del Agujero Interior,181908,19,2025-11,2025-11-01
2025-11-20 00:04,Virus,Sin Disfraz,328747,20,2025-11,2025-11-01
2025-11-20 01:00,Ratones Paranoicos,Vicio,437,20,2025-11,2025-11-01
2025-11-20 15:37,Ratones Paranoicos,Vicio,103893,20,2025-11,2025-11-01
2025-11-20 19:24,Ratones Paranoicos,Vicio,2100,20,2025-11,2025-11-01
2025-11-20 19:38,Virus,Me Puedo Programar,225917,20,2025-11,2025-11-01
2025-11-20 19:42,Virus,Polvos de una Relación,217707,20,2025-11,2025-11-01
2025-11-20 19:45,Virus,El Probador,195245,20,2025-11,2025-11-01
2025-11-20 20:23,Virus,Tomo Lo Que Encuentro,0,20,2025-11,2025-11-01
2025-11-20 20:26,Virus,Tomo Lo Que Encuentro,93030,20,2025-11,2025-11-01
2025-11-20 20:29,Virus,Desesperado Secuencia Uno,197587,20,2025-11,2025-11-01
2025-11-20 20:34,Virus,Encuentro en el Río,305093,20,2025-11,2025-11-01
2025-11-20 20:37,Virus,El Rock Es Mi Forma de Ser,160333,20,2025-11,2025-11-01
2025-11-20 20:41,Virus,Pecados para Dos,236813,20,2025-11,2025-11-01
2025-11-20 20:45,Virus,Juegos Incompletos,221547,20,2025-11,2025-11-01
2025-11-20 20:49,Virus,Superficies de Placer,266987,20,2025-11,2025-11-01
2025-11-20 20:53,Virus,El 146,245133,20,2025-11,2025-11-01
2025-11-20 20:57,Virus,Destino Circular,222440,20,2025-11,2025-11-01
2025-11-20 21:48,Virus,Tomo Lo Que Encuentro,180018,20,2025-11,2025-11-01
2025-11-20 23:12,Virus,Que Hago en Manila?,117369,20,2025-11,2025-11-01
2025-11-20 23:15,Ratones Paranoicos,Rock del Gato,182013,20,2025-11,2025-11-01
2025-11-20 23:16,Ratones Paranoicos,Primavera Nacional,1749,20,2025-11,2025-11-01
2025-11-20 23:16,Ratones Paranoicos,Shadow and Thunder,75748,20,2025-11,2025-11-01
2025-11-20 23:16,Ratones Paranoicos,Rock del Pedazo,811,20,2025-11,2025-11-01
2025-11-20 23:18,Ratones Paranoicos,Primavera Nacional,117397,20,2025-11,2025-11-01
2025-11-21 03:35,Ratones Paranoicos,Rock del Pedazo,141931,21,2025-11,2025-11-01
2025-11-21 03:36,Ratones Paranoicos,Rock del Pedazo,26830,21,2025-11,2025-11-01
2025-11-21 03:39,Ratones Paranoicos,Ya Morí,164467,21,2025-11,2025-11-01
2025-11-21 03:42,Ratones Paranoicos,El Centauro,172320,21,2025-11,2025-11-01
2025-11-21 03:45,Ratones Paranoicos,Reina (En Vivo),192267,21,2025-11,2025-11-01
2025-11-21 03:49,Ratones Paranoicos,No Me Importa Tu Dinero,235507,21,2025-11,2025-11-01
2025-11-21 03:53,Ratones Paranoicos,La Fuga,236840,21,2025-11,2025-11-01
2025-11-21 03:56,Ratones Paranoicos,Enlace,183520,21,2025-11,2025-11-01
2025-11-21 20:45,Ratones Paranoicos,Para Siempre,93060,21,2025-11,2025-11-01
2025-11-21 20:48,Ratones Paranoicos,Para Siempre,192941,21,2025-11,2025-11-01
2025-11-21 22:01,Ratones Paranoicos,Patrulla Juvenil,307587,21,2025-11,2025-11-01
2025-11-21 22:09,Ratones Paranoicos,El Vampiro,175733,21,2025-11,2025-11-01
2025-11-21 22:12,Ratones Paranoicos,Estrella - Vivo,213520,21,2025-11,2025-11-01
2025-11-21 22:16,Ratones Paranoicos,Damas Negras,2576,21,2025-11,2025-11-01
2025-11-21 23:28,Ratones Paranoicos,Damas Negras,146240,21,2025-11,2025-11-01
2025-11-22 15:57,Ratones Paranoicos,Damas Negras,96254,22,2025-11,2025-11-01
2025-11-22 16:00,Ratones Paranoicos,Rainbow,164960,22,2025-11,2025-11-01
